# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.7.3
#@/tick	27102
#@/user_id	1f16c4d4-a41a-4522-b9ab-3db93a4af922
pao yuan dian 	跑遠點	c=1 d=7.81215e-08 t=27102
pei 	賠	c=1 d=2.37129e-11 t=27102
pei ci 	陪此	c=1 d=0.000150733 t=27102
pei fu 	佩服	c=1 d=0.000403635 t=27102
pei fu 	賠付	c=2 d=0.000825767 t=27102
pei he 	配合	c=2 d=1.01563e-06 t=27102
pei jian 	配件	c=1 d=2.79669e-11 t=27102
pei se 	配色	c=6 d=0.817917 t=27102
pei se fang an 	配色方案	c=1 d=2.58747e-08 t=27102
pei song 	配送	c=0 d=2.13421e-08 t=27102
pei song fei 	配送費	c=1 d=0.000182274 t=27102
pei tong 	陪同	c=1 d=4.73831e-08 t=27102
pei xun 	培訓	c=1 d=2.14265e-24 t=27102
pei yin 	配音	c=2 d=5.63472e-17 t=27102
pei zhi 	配置	c=175 d=6.2333 t=27102
pei zhi guo 	配置過	c=1 d=0.219808 t=27102
pei zhi wen jian 	配置文件	c=5 d=0.99005 t=27102
pei zhi xia 	配置下	c=1 d=0.0234005 t=27102
pei zhi xin xi 	配置信息	c=1 d=0.0515605 t=27102
pei zhi yang li 	配置樣例	c=1 d=0.25924 t=27102
pei zhi zhi hou 	配置之後	c=1 d=0.0120946 t=27102
pei zhi zhi nan 	配置指南	c=1 d=0.615697 t=27102
peng 	捧	c=1 d=4.40732e-09 t=27102
peng 	碰	c=2 d=0.00748391 t=27102
peng de huai 	彭德怀	c=1 d=2.83259e-14 t=27102
peng pai 	澎湃	c=0 d=1.25446e-21 t=27102
peng pai xin wen 	澎湃新聞	c=6 d=4.73745e-15 t=27102
peng shang 	碰上	c=1 d=0.0112206 t=27102
peng you 	朋友	c=4 d=0.0473589 t=27102
peng you quan 	朋友圈	c=2 d=2.2787e-13 t=27102
pi dou 	批鬥	c=0 d=4.4279e-06 t=27102
pi dou ni 	批鬥你	c=1 d=4.4501e-05 t=27102
pi fu 	皮膚	c=3 d=0.738 t=27102
pi jiu 	啤酒	c=1 d=0.114178 t=27102
pi pa 	琵琶	c=0 d=1.91287e-14 t=27102
pi pa yu 	琵琶語	c=2 d=5.95271e-12 t=27102
pi pei 	匹配	c=16 d=0.182031 t=27102
pi shuang 	砒霜	c=1 d=1.0417e-10 t=27102
pian 	片	c=5 d=0.285076 t=27102
pian 	篇	c=4 d=3.04745e-18 t=27102
pian duan 	片段	c=2 d=0.0283324 t=27102
pian hao 	偏好	c=2 d=1.89287e-07 t=27102
pian jia ming 	片假名	c=1 d=8.23115e-05 t=27102
pian qu 	篇去	c=1 d=6.65821e-10 t=27102
pian yi 	便宜	c=6 d=0.0288672 t=27102
pian yi xie 	便宜些	c=1 d=0.0115047 t=27102
piao 	嫖	c=1 d=8.23535e-11 t=27102
piao 	票	c=2 d=0.00654471 t=27102
piao xiang 	飄香	c=1 d=0.67032 t=27102
pin dao 	頻道	c=2 d=1.5263e-24 t=27102
pin ji 	貧瘠	c=1 d=0.540641 t=27102
pin ji 	貧集	c=1 d=0.537944 t=27102
pin lv 	頻率	c=1 d=2.46933e-17 t=27102
pin min 	貧民	c=1 d=1.48131e-05 t=27102
pin pai 	品牌	c=1 d=3.72919e-15 t=27102
pin wei 	品味	c=1 d=5.45221e-12 t=27102
pin xia zhong nong 	貧下中農	c=1 d=4.40582e-05 t=27102
pin xie 	拼寫	c=2 d=1.93218e-05 t=27102
pin xie cuo wu 	拼寫錯誤	c=1 d=0.609571 t=27102
pin yin 	拼音	c=5 d=0.740712 t=27102
pin zhi 	品質	c=1 d=2.22093e-05 t=27102
pin zhuang 	拼裝	c=1 d=3.86005e-08 t=27102
ping 	屏	c=1 d=6.67658e-13 t=27102
ping 	平	c=0 d=6.05377e-09 t=27102
ping di 	平底	c=1 d=0.000804733 t=27102
ping gu 	評估	c=1 d=0.000115643 t=27102
ping guo 	蘋果	c=6 d=0.609571 t=27102
ping hua 	平滑	c=1 d=1.54575e-06 t=27102
ping jia 	評價	c=1 d=0.985112 t=27102
ping mu 	屏幕	c=2 d=3.08259e-06 t=27102
ping ping 	平平	c=0 d=1.07306e-07 t=27102
ping ping dan dan 	平平淡淡	c=1 d=0.000553084 t=27102
ping shang 	屏上	c=3 d=0.0826735 t=27102
ping shi 	平時	c=2 d=1.59964e-12 t=27102
ping shun 	平順	c=1 d=0.147342 t=27102
ping tai 	平臺	c=4 d=0.423162 t=27102
po 	破	c=1 d=7.8703e-07 t=27102
po chan 	破產	c=1 d=7.5996e-07 t=27102
po huai zhi wang 	破壞之王	c=1 d=1.22286e-14 t=27102
po jie 	破解	c=14 d=0.0184594 t=27102
po jie ban 	破解版	c=2 d=0.103312 t=27102
po wang 	破網	c=1 d=7.19658e-13 t=27102
po zhan 	破綻	c=0 d=1.73054e-12 t=27102
pou xi 	剖析	c=3 d=0.0092629 t=27102
pu 	譜	c=4 d=2.45628 t=27102
pu 	鋪	c=0 d=0.00103063 t=27102
pu biang 	譜𰻞	c=2 d=1.70157 t=27102
pu bu kai 	鋪不開	c=1 d=0.010358 t=27102
pu gai 	撲該	c=1 d=6.10713e-23 t=27102
pu shu 	樸屬	c=1 d=9.49581e-10 t=27102
pu su 	樸素	c=0 d=5.19619e-06 t=27102
pu tong 	普通	c=3 d=0.136014 t=27102
pu tong hua 	普通話	c=2 d=6.98033e-07 t=27102
pu tong lao bai xing 	普通老百姓	c=1 d=3.93736e-06 t=27102
qi 	其	c=9 d=0.650509 t=27102
qi 	器	c=5 d=0.969862 t=27102
qi 	契	c=0 d=0.000219846 t=27102
qi 	起	c=1 d=4.15065e-09 t=27102
qi 	騎	c=5 d=0.00065886 t=27102
qi bu 	起步	c=1 d=0.000366867 t=27102
qi che 	汽車	c=4 d=0.000114493 t=27102
qi che 	騎車	c=3 d=9.18981e-07 t=27102
qi che zhi jia 	汽車之家	c=1 d=1.98614e-14 t=27102
qi ci 	其次	c=2 d=4.78512e-06 t=27102
qi dai 	期待	c=0 d=0.000209124 t=27102
qi dan che 	騎單車	c=1 d=1.21172e-24 t=27102
qi dian lv 	騎電驢	c=1 d=9.12658e-14 t=27102
qi dian ping 	其電瓶	c=1 d=0.000655574 t=27102
qi dong 	啓動	c=2 d=0.00392478 t=27102
qi dong 	起動	c=1 d=0.000754089 t=27102
qi er bu she 	契而不舍	c=1 d=0.00220948 t=27102
qi feng le 	起風了	c=4 d=0.0867261 t=27102
qi guai 	奇怪	c=1 d=0.970446 t=27102
qi hui qu 	騎回去	c=2 d=0.00162866 t=27102
qi huo 	起火	c=1 d=1.08495e-18 t=27102
qi jian 	期間	c=1 d=0.0110536 t=27102
qi lai 	起來	c=3 d=0.637628 t=27102
qi ming 	齊名	c=1 d=0.00211225 t=27102
qi pa 	奇葩	c=0 d=0.000114769 t=27102
qi rui 	奇瑞	c=1 d=7.30037e-05 t=27102
qi se 	起色	c=0 d=0.0506617 t=27102
qi shi 	其實	c=21 d=0.365382 t=27102
qi shi jian 	器世间	c=0 d=0.0729789 t=27102
qi shi tuan 	騎士團	c=1 d=9.00938e-09 t=27102
qi shui 	汽水	c=2 d=0.115325 t=27102
qi ta 	其他	c=27 d=0.399986 t=27102
qi ta ren 	其他人	c=2 d=1.13297e-08 t=27102
qi ta yuan yin 	其他原因	c=1 d=0.400517 t=27102
qi ye 	企業	c=2 d=1.53844e-06 t=27102
qi yi 	奇藝	c=1 d=0.0225956 t=27102
qi yi 	起意	c=0 d=4.62526e-19 t=27102
qi yong 	啓用	c=3 d=0.66365 t=27102
qi yu 	其餘	c=1 d=9.66921e-17 t=27102
qi yue 	契約	c=1 d=5.5739e-07 t=27102
qi zhe 	騎着	c=1 d=1.2424e-24 t=27102
qi zhong 	其中	c=3 d=0.748264 t=27102
qia feng 	恰逢	c=1 d=0.0389686 t=27102
qian 	前	c=5 d=0.280832 t=27102
qian 	錢	c=2 d=0.00316691 t=27102
qian bi 	鉛筆	c=1 d=0.418952 t=27102
qian bu jiu 	前不久	c=1 d=4.95809e-12 t=27102
qian dao 	前導	c=1 d=5.88805e-05 t=27102
qian duan 	前段	c=1 d=4.66697e-06 t=27102
qian duan 	前端	c=0 d=3.14512e-11 t=27102
qian duan xiang mu 	前端項目	c=1 d=3.16088e-10 t=27102
qian hou 	前後	c=3 d=0.0287013 t=27102
qian ji 	前幾	c=1 d=7.64289e-15 t=27102
qian ji tian 	前幾天	c=1 d=0.302704 t=27102
qian jiu 	遷就	c=1 d=0.000119762 t=27102
qian kao bei 	淺拷貝	c=1 d=5.1197e-07 t=27102
qian liang ge 	前兩個	c=1 d=6.46253e-12 t=27102
qian liang tian 	前兩天	c=1 d=8.09869e-20 t=27102
qian mian 	前面	c=6 d=0.0228136 t=27102
qian qian 	淺淺	c=1 d=1.43406e-06 t=27102
qian tai 	前台	c=1 d=1.72162e-09 t=27102
qian tao 	嵌套	c=1 d=8.00856e-06 t=27102
qian tian 	前天	c=1 d=5.80533e-15 t=27102
qian tu 	前途	c=4 d=0.124171 t=27102
qian wan 	前晚	c=1 d=0.0605068 t=27102
qian wen 	前文	c=1 d=0.0308074 t=27102
qian yi zhen 	前一陣	c=1 d=0.130029 t=27102
qian zhe 	前者	c=1 d=6.9827e-11 t=27102
qian zhe 	牽着	c=1 d=0.000315927 t=27102
qian zhi 	前置	c=2 d=3.08179e-06 t=27102
qian zhui 	前綴	c=1 d=1.42419e-13 t=27102
qian zou 	前奏	c=1 d=4.46389e-12 t=27102
qiang 	強	c=4 d=0.168495 t=27102
qiang 	牆	c=8 d=0.861044 t=27102
qiang da 	強大	c=1 d=7.85621e-20 t=27102
qiang nei 	牆內	c=1 d=7.88932e-06 t=27102
qiang shou 	搶手	c=1 d=2.40051e-08 t=27102
qiang wei ke 	薔薇科	c=1 d=6.5602e-12 t=27102
qiang wo 	強我	c=1 d=5.10648e-06 t=27102
qiang zhan 	搶佔	c=1 d=0.631284 t=27102
qiao 	敲	c=2 d=5.2493e-07 t=27102
qiao 	橋	c=1 d=2.70857e-13 t=27102
qiao 	翹	c=2 d=0.000665481 t=27102
qiao dan 	喬丹	c=1 d=0.000337144 t=27102
qiao pi 	俏皮	c=3 d=3.10756e-23 t=27102
qie 	且	c=9 d=0.794534 t=27102
qie 	切	c=2 d=4.33873e-05 t=27102
qie de 	切的	c=1 d=0.000231716 t=27102
qie duan 	切斷	c=1 d=1.19185e-06 t=27102
qie huan 	切換	c=12 d=5.09039e-05 t=27102
qie pian 	切片	c=5 d=8.28345e-06 t=27102
qin 	秦	c=0 d=8.62533e-06 t=27102
qin 	親	c=1 d=5.61539e-06 t=27102
qin chao 	秦朝	c=1 d=4.58562e-05 t=27102
qin lao shi 	秦老師	c=1 d=2.02978e-05 t=27102
qing 	情	c=0 d=6.89538e-11 t=27102
qing 	慶	c=1 d=0.202909 t=27102
qing 	清	c=1 d=0.000102302 t=27102
qing 	請	c=4 d=0.00148106 t=27102
qing 	輕	c=3 d=0.00273237 t=27102
qing bei 	清北	c=1 d=4.96754e-05 t=27102
qing bu diao 	清不掉	c=1 d=0.00102814 t=27102
qing chu 	清楚	c=1 d=0.000773179 t=27102
qing chun 	青春	c=0 d=1.42667e-05 t=27102
qing chun yi yang 	青春一樣	c=1 d=0.000143382 t=27102
qing dan 	清單	c=0 d=0.00213864 t=27102
qing du 	輕度	c=3 d=0.0117371 t=27102
qing gao su wo 	請告訴我	c=1 d=4.14487e-22 t=27102
qing hua 	清華	c=1 d=4.67826e-05 t=27102
qing hui 	清灰	c=2 d=0.0036089 t=27102
qing hui da 	請回答	c=3 d=1.44397e-15 t=27102
qing kan 	請看	c=1 d=0.00591656 t=27102
qing kong 	清空	c=1 d=0.00105417 t=27102
qing kuang 	情況	c=8 d=0.391773 t=27102
qing lang 	晴朗	c=0 d=0.0522046 t=27102
qing li 	清理	c=2 d=3.87874e-06 t=27102
qing liang hua 	輕量化	c=1 d=0.0274607 t=27102
qing lou 	青樓	c=1 d=1.37591e-19 t=27102
qing qiu 	請求	c=4 d=0.677064 t=27102
qing ren 	情人	c=0 d=1.02055e-05 t=27102
qing ren xiang ta 	情人像他	c=1 d=0.000102566 t=27102
qing shuang 	清爽	c=1 d=1.87436e-09 t=27102
qing tian 	青天	c=1 d=0.97531 t=27102
qing ting 	蜻蜓	c=3 d=0.0877871 t=27102
qing wa 	青蛙	c=1 d=4.75058e-09 t=27102
qing wen 	請問	c=1 d=2.65613e-22 t=27102
qing wu 	請勿	c=1 d=2.1401e-10 t=27102
qing xi 	清晰	c=1 d=0.0977834 t=27102
qing xing 	情形	c=1 d=3.70807e-06 t=27102
qing xu 	情緒	c=2 d=0.00815291 t=27102
qing yin yue 	輕音樂	c=1 d=1.741e-23 t=27102
qing yu 	慶餘	c=0 d=5.43721e-10 t=27102
qing yu nian 	慶餘年	c=17 d=0.550958 t=27102
qiong 	窮	c=1 d=2.28343e-08 t=27102
qiu 	求	c=1 d=7.54346e-08 t=27102
qiu 	球	c=2 d=0.362638 t=27102
qiu dui 	球隊	c=5 d=0.95749 t=27102
qu 	區	c=3 d=0.442755 t=27102
qu 	去	c=38 d=0.352099 t=27102
qu 	取	c=0 d=2.80927e-06 t=27102
qu ba 	去吧	c=1 d=0.0297478 t=27102
qu bie 	區別	c=16 d=0.588317 t=27102
qu da 	去打	c=0 d=0.00128424 t=27102
qu dai 	取代	c=1 d=1.7042e-07 t=27102
qu dao 	渠道	c=8 d=7.73775e-12 t=27102
qu dao xin xi 	渠道信息	c=1 d=3.41821e-19 t=27102
qu di 	取締	c=1 d=2.80975e-07 t=27102
qu diao 	去掉	c=1 d=0.000720907 t=27102
qu jian 	區間	c=1 d=1.10059e-10 t=27102
qu ku 	曲庫	c=3 d=4.79956e-12 t=27102
qu le 	去了	c=6 d=0.301194 t=27102
qu mai 	去買	c=1 d=1.30095e-07 t=27102
qu ming 	取名	c=0 d=9.74781e-25 t=27102
qu ming zi 	取名字	c=1 d=9.79667e-24 t=27102
qu na li 	去哪裏	c=4 d=0.000230727 t=27102
qu nian 	去年	c=2 d=1.31063e-06 t=27102
qu si 	去死	c=1 d=6.06944e-09 t=27102
qu ta 	娶她	c=1 d=5.01304e-24 t=27102
qu xiao 	取消	c=5 d=0.0898775 t=27102
qu yu 	區域	c=4 d=0.000293099 t=27102
qu zhao 	去找	c=1 d=2.6949e-16 t=27102
qu zhe 	曲折	c=1 d=9.52039e-11 t=27102
qu zhi 	取值	c=1 d=6.89303e-06 t=27102
qu zi 	曲子	c=1 d=5.2123e-12 t=27102
quan 	全	c=5 d=0.0393602 t=27102
quan 	圈	c=1 d=8.74609e-13 t=27102
quan 	犬	c=0 d=9.49258e-07 t=27102
quan bu 	全部	c=7 d=0.000867426 t=27102
quan bu shi 	全部是	c=1 d=0.00257991 t=27102
quan e 	全額	c=1 d=0.000418012 t=27102
quan guo 	全國	c=1 d=5.73468e-18 t=27102
quan hui 	全會	c=1 d=3.02437e-20 t=27102
quan jiao 	全校	c=1 d=0.0898153 t=27102
quan jiao 	全角	c=2 d=0.090718 t=27102
quan jie dian 	全節點	c=1 d=9.97928e-06 t=27102
quan ju 	全局	c=3 d=0.145373 t=27102
quan li 	權力	c=2 d=0.246597 t=27102
quan mian 	全面	c=0 d=4.96923e-10 t=27102
quan ming 	全名	c=1 d=3.34995e-17 t=27102
quan pin 	全拼	c=7 d=0.533762 t=27102
quan qiu 	全球	c=2 d=1.05907e-21 t=27102
quan shen 	全身	c=1 d=0.00369786 t=27102
quan shi 	全是	c=1 d=0.0209629 t=27102
quan xian 	權限	c=5 d=0.0361682 t=27102
quan ze 	全責	c=1 d=3.12188e-11 t=27102
quan zhong 	權重	c=1 d=0.0194482 t=27102
que 	卻	c=3 d=0.384279 t=27102
que 	確	c=1 d=5.13732e-18 t=27102
que dian 	缺點	c=1 d=1.26883e-07 t=27102
que ding 	確定	c=2 d=0.00162053 t=27102
que fa 	缺乏	c=1 d=1.30747e-07 t=27102
que hai 	卻還	c=1 d=0.000247277 t=27102
que ren 	確認	c=1 d=1.46453e-18 t=27102
que shi 	確實	c=22 d=0.0137156 t=27102
que shi 	缺失	c=2 d=0.105928 t=27102
qun li 	羣裏	c=3 d=0.00032174 t=27102
qun zu 	羣組	c=4 d=0.891366 t=27102
qun zu li 	羣組裏	c=1 d=1.6113e-24 t=27102
ran er 	然而	c=1 d=5.45128e-10 t=27102
ran hou 	然後	c=28 d=0.677138 t=27102
rang 	壤	c=1 d=1.85508e-05 t=27102
rang 	讓	c=11 d=0.637737 t=27102
rang chuang jian 	讓創建	c=1 d=2.10752e-06 t=27102
rang ni 	讓你	c=4 d=0.665276 t=27102
rang ta 	讓他	c=1 d=0.00540733 t=27102
rang ta 	讓它	c=1 d=6.03917e-09 t=27102
rang ta men 	讓他們	c=2 d=0.000314351 t=27102
rang wo 	讓我	c=2 d=0.000151492 t=27102
rang zi dan 	讓子彈	c=1 d=0.0875977 t=27102
rao 	繞	c=2 d=1.4601e-07 t=27102
rao guo 	繞過	c=1 d=2.57457e-08 t=27102
re 	熱	c=4 d=0.011703 t=27102
re de 	熱的	c=1 d=0.390628 t=27102
re hu 	熱湖	c=1 d=3.32984e-05 t=27102
re jian 	熱鍵	c=1 d=6.69045e-08 t=27102
re men 	熱門	c=12 d=2.91072e-15 t=27102
re nao 	熱鬧	c=1 d=1.70478e-11 t=27102
re qu 	熱區	c=1 d=1.81396e-06 t=27102
re shui 	熱水	c=0 d=9.03731e-17 t=27102
re sou 	熱搜	c=6 d=5.27562e-07 t=27102
re xin 	熱心	c=1 d=4.44012e-08 t=27102
ren 	人	c=23 d=0.159614 t=27102
ren 	刃	c=2 d=0.00192212 t=27102
ren he 	任何	c=3 d=1.30073e-05 t=27102
ren he shi qing 	任何事情	c=1 d=0.00499159 t=27102
ren jia 	人家	c=7 d=0.00618889 t=27102
ren jiu 	人就	c=0 d=7.54731e-15 t=27102
ren jiu si 	人就死	c=1 d=7.58514e-14 t=27102
ren ke 	認可	c=1 d=0.97531 t=27102
ren mai 	人脈	c=1 d=3.36331e-05 t=27102
ren men 	人們	c=1 d=1.01826e-07 t=27102
ren min 	人民	c=3 d=2.23206e-05 t=27102
ren ming 	任命	c=0 d=3.39296e-21 t=27102
ren ming ri bao 	任命日報	c=1 d=3.40996e-20 t=27102
ren shi 	人事	c=1 d=1.11704e-08 t=27102
ren shi 	人士	c=1 d=1.91685e-08 t=27102
ren shi 	認識	c=1 d=4.3755e-12 t=27102
ren shou 	忍受	c=1 d=6.62275e-06 t=27102
ren wei 	認爲	c=2 d=3.09776e-08 t=27102
ren wen 	人文	c=1 d=0.00158052 t=27102
ren wu 	任務	c=11 d=0.327653 t=27102
ren xing 	人性	c=1 d=2.50409e-05 t=27102
ren yi 	任意	c=1 d=0.00704808 t=27102
ren yuan 	人員	c=1 d=0.00562801 t=27102
ren zai na 	人在哪	c=1 d=0.000485661 t=27102
ren zhen 	認真	c=3 d=3.97253e-07 t=27102
ren zheng 	認證	c=1 d=8.48327e-07 t=27102
ren zuo 	認作	c=2 d=1.0867e-05 t=27102
ri 	日	c=8 d=0.351692 t=27102
ri bao 	日報	c=1 d=3.59922e-20 t=27102
ri ben 	日本	c=6 d=0.308819 t=27102
ri chang 	日常	c=2 d=0.0025415 t=27102
ri qi 	日期	c=10 d=2.17624 t=27102
ri yu 	日語	c=2 d=0.000164631 t=27102
ri zhi 	日誌	c=7 d=0.289953 t=27102
ri zhi wen jian 	日志文件	c=1 d=0.0685632 t=27102
rong 	榮	c=0 d=1.59749e-12 t=27102
rong qi 	容器	c=3 d=0.721404 t=27102
rong yao 	榮耀	c=0 d=3.7311e-21 t=27102
rong yi 	容易	c=4 d=0.00835412 t=27102
rou 	肉	c=1 d=2.31157e-05 t=27102
rou jia mo 	肉夾饃	c=1 d=1.77345e-05 t=27102
rou shi 	肉食	c=1 d=0.0112769 t=27102
ru 	如	c=19 d=0.201907 t=27102
ru ci 	如此	c=1 d=1.13941e-06 t=27102
ru dui 	入隊	c=2 d=5.77244e-07 t=27102
ru er 	入耳	c=0 d=6.62952e-19 t=27102
ru er shi 	入耳式	c=1 d=6.66275e-18 t=27102
ru guo 	如果	c=59 d=1.34065 t=27102
ru guo you 	如果有	c=1 d=8.07915e-21 t=27102
ru he 	如何	c=37 d=2.217 t=27102
ru men 	入門	c=2 d=6.0246e-10 t=27102
ru ruo 	如若	c=1 d=1.82777e-07 t=27102
ru shang 	如上	c=2 d=0.767206 t=27102
ru shou 	入手	c=1 d=2.16646e-07 t=27102
ru tu 	入土	c=1 d=6.07047e-11 t=27102
ru xia 	如下	c=11 d=1.55973 t=27102
ru zhu 	入住	c=1 d=2.80927e-05 t=27102
ruan 	軟	c=0 d=4.82073e-06 t=27102
ruan jian 	軟件	c=21 d=0.0820973 t=27102
ruan jian bao 	軟件包	c=7 d=0.0693754 t=27102
ruan jian ming 	軟件名	c=2 d=4.39897e-08 t=27102
ruan lu you 	軟路由	c=1 d=4.84489e-05 t=27102
rui ping 	銳評	c=1 d=0.00673795 t=27102
ruo 	若	c=2 d=1.03632e-08 t=27102
ruo shi 	若是	c=1 d=7.96861e-06 t=27102
ruo shui san qian 	弱水三千	c=1 d=6.62388e-08 t=27102
ruo zhi 	弱智	c=2 d=1.76035e-06 t=27102
sa niao 	撒尿	c=1 d=0.00119453 t=27102
sai 	塞	c=1 d=6.80682e-05 t=27102
sai ji 	腮基	c=-1 d=0 t=27102
sai ji 	賽季	c=2 d=0.346456 t=27102
sai li si 	賽力斯	c=3 d=3.34719e-06 t=27102
san 	三	c=2 d=7.284e-08 t=27102
san 	散	c=1 d=0.185444 t=27102
san dai 	三代	c=1 d=2.29488e-08 t=27102
san ge 	三個	c=3 d=0.0682212 t=27102
san ge zi 	三個字	c=1 d=3.25825e-14 t=27102
san jiao 	三教	c=1 d=3.90894e-09 t=27102
san ju qing an 	三聚氫胺	c=1 d=0.139457 t=27102
san li 	三理	c=1 d=3.64021e-24 t=27102
san lie 	散列	c=1 d=1.29781e-08 t=27102
san re 	散熱	c=1 d=0.00037447 t=27102
san sha 	散沙	c=1 d=0.000441647 t=27102
san shuang 	三雙	c=1 d=4.19308e-11 t=27102
san ti 	三體	c=1 d=7.39661e-12 t=27102
san xing 	三星	c=4 d=1.26e-11 t=27102
san yuan 	三元	c=1 d=1.1396e-08 t=27102
san zhong 	三中	c=2 d=6.30196e-20 t=27102
san zhong 	三種	c=1 d=2.03289e-23 t=27102
san zhong quan hui 	三中全會	c=1 d=3.39296e-20 t=27102
se 	色	c=0 d=0.0031273 t=27102
se qing 	色情	c=1 d=3.14405e-06 t=27102
sen lin 	森林	c=1 d=0.126186 t=27102
sha 	啥	c=16 d=0.524178 t=27102
sha bi 	傻逼	c=3 d=0.0984132 t=27102
sha de 	殺得	c=1 d=0.00148106 t=27102
sha guan xi 	啥關係	c=1 d=0.00748391 t=27102
sha gui 	殺鬼	c=1 d=0.00138093 t=27102
sha la 	沙拉	c=1 d=0.115903 t=27102
sha le 	傻了	c=1 d=1.14392e-23 t=27102
sha qing kuang 	啥情況	c=1 d=0.000413853 t=27102
sha ren 	殺人	c=2 d=0.00137404 t=27102
sha xiang 	沙箱	c=1 d=2.57544e-12 t=27102
sha xin tai 	啥心態	c=1 d=0.000241172 t=27102
sha zi 	傻子	c=1 d=0.364219 t=27102
sha zi 	啥子	c=1 d=0.000155324 t=27102
shai shang 	曬傷	c=1 d=0.367879 t=27102
shai zhong 	骰盅	c=1 d=2.71967e-06 t=27102
shan 	山	c=2 d=0.543351 t=27102
shan chang 	擅長	c=1 d=0.000678925 t=27102
shan chu 	刪除	c=5 d=0.000113143 t=27102
shan diao 	刪掉	c=4 d=0.739804 t=27102
shan jian 	刪減	c=1 d=0.00169512 t=27102
shan le 	刪了	c=1 d=4.68304e-17 t=27102
shan po 	山坡	c=1 d=0.000982903 t=27102
shan tou 	山頭	c=0 d=7.97133e-11 t=27102
shan tui 	閃退	c=3 d=0.00123743 t=27102
shan xi 	陝西	c=1 d=1.81834e-05 t=27102
shan zhai 	山寨	c=1 d=0.0239928 t=27102
shang 	上	c=40 d=0.642093 t=27102
shang 	傷	c=1 d=3.07488e-09 t=27102
shang 	尚	c=1 d=1.66643e-08 t=27102
shang bai 	上百	c=1 d=4.82319e-11 t=27102
shang ban 	上班	c=9 d=0.179964 t=27102
shang bu 	尚不	c=1 d=0.697676 t=27102
shang can 	傷殘	c=1 d=9.35762e-14 t=27102
shang ceng 	上層	c=1 d=1.16524e-05 t=27102
shang chang 	商場	c=1 d=8.65317e-05 t=27102
shang chuan 	上傳	c=2 d=1.42516e-12 t=27102
shang ci 	上次	c=7 d=0.137381 t=27102
shang dan 	商單	c=1 d=2.18296e-08 t=27102
shang ge 	上個	c=1 d=0.0254107 t=27102
shang ge tu 	上個圖	c=2 d=0.55574 t=27102
shang hai 	上海	c=4 d=2.2049e-08 t=27102
shang ke 	尚可	c=1 d=0.000401622 t=27102
shang mian 	上面	c=22 d=0.778801 t=27102
shang mian ren 	上面人	c=1 d=1.18285e-05 t=27102
shang ping 	上屏	c=14 d=0.814436 t=27102
shang qie 	尚且	c=1 d=1.89777e-08 t=27102
shang qu 	上去	c=3 d=3.26391e-05 t=27102
shang ren 	傷人	c=4 d=1.07477e-08 t=27102
shang shou 	上手	c=2 d=0.125556 t=27102
shang shu 	上述	c=12 d=1.13673 t=27102
shang wang 	上網	c=2 d=0.00975476 t=27102
shang wen 	上文	c=1 d=1.9603e-07 t=27102
shang wu 	上午	c=1 d=0.529935 t=27102
shang xia wen 	上下文	c=1 d=2.25526e-09 t=27102
shang xian 	上限	c=2 d=2.96912e-09 t=27102
shang xin 	傷心	c=1 d=3.5725e-09 t=27102
shang xue 	上學	c=1 d=2.65297e-08 t=27102
shang yi 	上一	c=1 d=0.000591674 t=27102
shang yi bu 	上一步	c=2 d=1.30725e-05 t=27102
shang yi ge 	上一個	c=1 d=0.140858 t=27102
shang yi li 	上一例	c=1 d=0.00594622 t=27102
shang ying 	上映	c=1 d=1.05708e-06 t=27102
shang yong 	商用	c=2 d=0.000705318 t=27102
shao 	少	c=4 d=1.25946e-08 t=27102
shao 	苕	c=1 d=2.28896e-07 t=27102
shao huo 	燒火	c=1 d=0.000251014 t=27102
shao jiang 	少將	c=1 d=3.50057e-05 t=27102
shao le 	少了	c=1 d=2.56748e-05 t=27102
shao shu 	少數	c=2 d=0.120633 t=27102
shao shuo 	少說	c=1 d=4.31857e-05 t=27102
shao wei 	稍微	c=4 d=0.0028799 t=27102
shao xiang 	燒香	c=1 d=1.46e-11 t=27102
shao yao 	芍藥	c=1 d=1.36129e-11 t=27102
shao yong 	少用	c=1 d=3.33846e-06 t=27102
shao zuo 	稍作	c=1 d=2.26618e-07 t=27102
she 	社	c=1 d=0.26982 t=27102
she 	舍	c=0 d=0.000219846 t=27102
she 	蛇	c=4 d=0.289532 t=27102
she bei 	設備	c=1 d=1.56208e-12 t=27102
she ding 	設定	c=1 d=0.0170774 t=27102
she hui 	社會	c=1 d=6.02255e-06 t=27102
she ji 	涉及	c=1 d=0.000411789 t=27102
she ji 	設計	c=3 d=0.0347353 t=27102
she ji mo shi 	設計模式	c=4 d=0.191217 t=27102
she ji shi 	設計師	c=1 d=1.99956e-05 t=27102
she mei 	社媒	c=2 d=2.34901e-19 t=27102
she qu 	社區	c=1 d=4.48474e-08 t=27102
she qu ban 	社區版	c=1 d=6.2867e-11 t=27102
she shi du 	攝氏度	c=1 d=0.839457 t=27102
she wang 	奢望	c=1 d=0.00790705 t=27102
she ying 	攝影	c=1 d=2.13196e-24 t=27102
she zhi 	設置	c=22 d=2.20681 t=27102
she zhi cheng 	設置成	c=1 d=0.460704 t=27102
